ident,lat,lon,label,type
MX-0334,29.3083,-101.0903,Ciudad Acuña,small_airport
MX-0335,29.4143,-101.3977,Ciudad Acuña,small_airport
MX-0336,18.8185,-99.2184,Temixco,heliport
MX-0337,19.3857,-99.2462,Alvaro Obregon,heliport
MX-0338,17.5776,-93.4127,Ostuacan,small_airport
MX-0339,28.7258,-109.8176,San Javier,small_airport
MX-0340,24.7601,-107.7492,Navolato,small_airport
MX-0341,20.8084,-105.2558,Bahia de Banderas,small_airport
MX-0342,21.9425,-105.2749,Tuxpan,small_airport
MX-0343,21.5838,-104.6885,Tepic,small_airport
MX-0344,21.8397,-105.1728,Santiago Ixcuintla,small_airport
MX-0345,21.3938,-104.1284,La Yesca,small_airport
MX-0346,21.4300,-103.9056,La Yesca,small_airport
MX-0347,21.2406,-104.1679,La Yesca,small_airport
MX-0348,21.4427,-104.1972,La Yesca,small_airport
MX-0349,21.6829,-104.3057,La Yesca,small_airport
MX-0350,21.4999,-104.0678,La Yesca,small_airport
MX-0351,24.7484,-106.3179,Santiago Papasquiaro,small_airport
MX-0352,27.9881,-111.0389,Guaymas,small_airport
MX-0353,26.8417,-107.0971,Guachochi,small_airport
MX-0354,25.7770,-102.9566,San Pedro,small_airport
MX-0355,26.9510,-100.7134,Candela,small_airport
MX-0356,16.4958,-94.3986,Sto. Domingo Zanatepec,small_airport
MX-0357,25.7577,-104.4342,San Pedro del Gallo,small_airport
MX-0358,30.9513,-109.7538,Fronteras,small_airport
MX-0359,27.0936,-99.9825,Ciudad Anahuac,small_airport
MX-0360,18.5200,-102.3753,Tumbiscatio de Ruiz,small_airport
MX-0361,29.9070,-114.4477,San Felipe,small_airport
MX-0362,30.3203,-115.8213,San Quintín,small_airport
MX-0363,30.6167,-115.9297,San Quintín,small_airport
MX-0364,28.7534,-105.6779,Aldama,small_airport
MX-0365,25.1511,-106.9788,Tamazula,small_airport
MX-0366,28.9423,-102.3931,Melchor Múzquiz,small_airport
MX-0367,26.4335,-107.2709,Guadalupe Y Calvo,small_airport
MX-0368,28.3067,-112.8853,San Quintín,small_airport
MX-0369,19.1554,-102.0086,Gabriel Zamora,small_airport
MX-0370,27.4553,-110.0197,Cajeme,small_airport
MX-0371,30.5718,-115.9208,San Quintín,small_airport
MX-0372,30.4143,-115.8688,San Quintín,small_airport
MX-0373,19.0419,-98.2610,Puebla,heliport
MX-0374,25.5060,-100.0830,Cadereyta Jiménez,small_airport
MX-0375,26.8427,-107.0614,Guachochi,small_airport
MX-0376,19.3442,-99.2043,Alvaro Obregon,heliport
MX-0377,24.9652,-107.7546,Mocorito,small_airport
MX-0378,25.2375,-106.8376,Topia,small_airport
MX-0379,25.6548,-100.2928,Monterrey,heliport
MX-0380,22.6941,-104.6210,Mezquital,small_airport
MX-0381,19.0764,-98.1640,Puebla,heliport
MX-0382,32.2867,-117.0378,Rosarito,heliport
MX-0383,24.9050,-107.2817,Culiacán,small_airport
MX-0384,27.4064,-110.2339,San Ignacio,small_airport
MX-0385,31.0381,-107.5310,Ascencion,small_airport
MX-0386,27.3704,-109.9081,Cajeme,small_airport
MX-0387,18.9875,-102.1121,Nueva Italia,small_airport
MX-0388,19.6225,-105.1709,La Huerta,small_airport
MX-0389,22.8070,-98.4870,González,small_airport
MX-0390,25.4801,-107.9323,Mocorito,small_airport
MX-0391,23.3886,-98.7813,Llera de Canales,small_airport
MX-0392,29.0682,-105.1267,Aldama,small_airport
MX-0393,19.4366,-99.2014,Miguel Hidalgo,heliport
MX-0394,19.4409,-99.2029,Miguel Hidalgo,heliport
MX-0396,19.2904,-99.1615,Tlalpan,heliport
MX-0397,19.5987,-99.0494,Ecatepec de Morelos,heliport
MX-0398,21.8773,-102.2574,Aguascalientes,heliport
MX-0399,17.8157,-97.7436,Huajuapan,small_airport
MX-0400,22.0432,-98.4731,Ébano,small_airport
MX-0401,20.7558,-100.3176,Querétaro,heliport
MX-0402,27.4206,-110.1000,Bácum,small_airport
MX-0403,19.2858,-90.3000,Champoton,small_airport
MX-0404,22.9937,-109.7677,Los Cabos,heliport
MX-0405,25.6174,-97.8167,Valle Hermoso,small_airport
MX-0406,25.8373,-98.1173,Río Bravo,small_airport
MX-0407,24.8247,-98.1644,San Fernando,small_airport
MX-0408,25.9722,-98.1192,Río Bravo,small_airport
MX-0409,24.5633,-103.0321,Simón Bolívar,small_airport
MX-0410,19.3794,-104.9874,La Huerta,small_airport
MX-0411,19.3162,-99.2205,Magdalena Contreras,heliport
MX-0412,16.8919,-92.0548,Ocosingo,small_airport
MMLB,18.0233,-95.8536,Loma Bonita,small_airport
MX-0414,24.1097,-105.9228,San Dimas,small_airport
MX-0415,25.2108,-106.5695,Topía,small_airport
MX-0416,25.1283,-106.5527,Canelas,small_airport
MX-0417,23.8876,-105.7190,El Palmarito,small_airport
MX-0418,23.9355,-106.8728,La Cruz,small_airport
MX-0419,23.9096,-106.8974,La Cruz,small_airport
MX-0420,24.7701,-106.7704,Bayosa,small_airport
MX-0421,24.9669,-106.9565,Tamazula de Victoria,small_airport
MX-0422,25.3556,-107.5565,Badiraguato,small_airport
MX-0423,27.2617,-108.2929,Guazapares,small_airport
MMGA,27.7251,-107.6520,Bocoyna,medium_airport
MX-0425,27.9175,-107.0432,Carichí,small_airport
MX-0426,27.6009,-107.1228,Carichí,small_airport
MX-0427,27.2770,-107.1499,Guachochi,small_airport
MX-0428,21.5461,-105.2874,San Bias,small_airport
MX-0429,27.6785,-106.8428,Carichi,small_airport
MX-0430,25.1930,-106.8600,Tamazula,small_airport
MX-0431,25.2046,-106.7759,Tamazula,small_airport
MX-0432,25.1511,-106.8025,Tamazula,small_airport
MXNT,22.5367,-105.7169,Teacapán,small_airport
MX-0434,22.9901,-105.8688,El Rosario,small_airport
MX-0435,22.2012,-104.6471,Mesa del Nayar,small_airport
MX-0436,22.5259,-104.4979,Mezquital,small_airport
MX-0437,23.0830,-104.5453,Mezquital,small_airport
MX-0438,23.0001,-104.2940,Mezquital,small_airport
MX-0439,22.3169,-104.0207,Nueva Colonia,small_airport
MX-0440,22.2184,-104.0597,Santa Catarina,small_airport
MX-0441,22.1901,-104.2445,San Andrés Cohamiata,small_airport
MX-0442,22.2361,-104.2719,Santa Clara,small_airport
MX-0443,21.7872,-103.7745,Chimaltitán,small_airport
MX-0444,21.8804,-104.0195,Tuxpan de Bolaños,small_airport
MX-0445,21.7089,-104.0911,Puente de Camotlán,small_airport
MX-0447,26.8964,-109.5250,Etchojoa,small_airport
MX-0448,19.2869,-99.0525,Tlahuac,heliport
MX-0449,25.3000,-99.7217,General Terán,small_airport
MX-0450,28.7047,-106.1218,Chihuahua,heliport
MX-0451,27.2680,-101.0515,Progreso,small_airport
MX-0452,26.4442,-105.5000,Ocampo,small_airport
MX-0453,19.2894,-99.6384,Toluca,heliport
MX-0454,25.1681,-107.1186,Tamazula,small_airport
MX-0455,24.2339,-105.8202,San Dimas,small_airport
MX-0456,19.3574,-99.2829,Alvaro Obregon,heliport
MX-0457,22.8946,-109.9019,Los Cabos,heliport
MX-0458,26.1826,-106.5952,Guadalupe y Calvo,small_airport
MX-0459,26.0555,-106.9705,Guadalupe y Calvo,small_airport
MX-0460,23.3851,-105.1444,Pueblo Nuevo,small_airport
MX-0461,23.4950,-104.3978,Mezquital,small_airport
MX-0462,22.7857,-105.1006,Llano Grande,small_airport
MX-0463,19.3227,-99.2043,Alvaro Obregon,heliport
MX-0464,19.2968,-99.1860,Tlalpan,heliport
MX-0465,19.2962,-99.1857,Tlalpan,heliport
MX-0466,19.3047,-99.2103,Tlalpan,heliport
MX-0467,19.3943,-99.2819,Huixquilucan,heliport
MX-0468,19.4383,-99.1885,Miguel Hidalgo,heliport
MX-0469,19.4024,-99.2749,Huixquilucan,heliport
MX-0470,21.5092,-103.8042,San Martín de Bolaños,small_airport
MX-0472,24.6998,-106.0000,Otáez,small_airport
MX-0473,19.4273,-99.1944,Miguel Hidalgo,heliport
MX-0474,25.2360,-106.7693,Topia,small_airport
MX-0475,30.3052,-106.4792,Villa Ahumada,small_airport
MX-0476,28.5681,-107.4672,Guerrero,small_airport
MX-0477,28.8581,-101.8739,Zaragoza,small_airport
MX-0478,19.4187,-99.1691,Cuauhtémoc,heliport
MX-0479,23.7869,-97.8781,Soto La Marina,small_airport
MX-0480,15.0861,-92.5028,Huixtla,small_airport
MX-0481,29.6732,-105.2808,Coyame del Sotol,small_airport
MX-0482,28.3478,-101.6728,Melchor Múzquiz,small_airport
MX-0483,28.3421,-104.5152,Camargo,small_airport
MX-0484,25.7569,-106.7979,Guadalupe y Calvo,small_airport
MX-0485,28.3108,-102.4021,San Buenaventura,small_airport
MX-0486,28.1995,-100.2336,Guerrero,small_airport
MX-0487,29.5006,-101.6676,Ciudad Acuña,small_airport
MX-0488,22.0138,-104.5441,El Nayar,small_airport
MX-0489,28.7811,-101.3007,Zaragoza,small_airport
MX-0490,29.6541,-101.4667,Ciudad Acuña,small_airport
MX-0492,31.3225,-110.5901,Santa Cruz,small_airport
MX-0493,25.5613,-104.2852,San Pedro del Gallo,small_airport
MX-0494,26.2022,-98.5582,Ciudad Díaz Ordaz,small_airport
MX-0495,32.5619,-115.2586,Mexicali,small_airport
MX-0496,29.6369,-101.4700,Ciudad Acuña,small_airport
MX-0497,25.6961,-100.1771,Guadalupe,heliport
MX-0498,28.5764,-100.9366,Zaragoza,small_airport
MX-0499,19.3938,-99.2391,Miguel Hidalgo,heliport
MX-0500,19.4083,-99.2313,Miguel Hidalgo,heliport
MX-0501,19.3942,-99.2372,Miguel Hidalgo,heliport
MX-0502,19.3942,-99.2392,Miguel Hidalgo,heliport
MX-0503,26.8148,-105.6196,Villa Matamoros,small_airport
MX-0504,27.1473,-100.7473,Lampazos de Naranjo,small_airport
MX-0505,14.9059,-92.4465,Mazatan,small_airport
MX-0506,26.4468,-99.6665,Paras,small_airport
MX-0507,27.9867,-100.2257,Guerrero,small_airport
MX-0508,22.7971,-99.1409,Ciudad Mante,small_airport
MX-0509,23.7411,-98.2238,Soto La Marina,small_airport
MX-0510,19.2986,-99.1832,Tlalpan,heliport
MX-0511,20.7024,-103.3763,Guadalajara,heliport
MX-0512,19.8497,-89.6932,Hopelchen,small_airport
MX-0513,27.3694,-109.9384,Cajeme,small_airport
MX-0515,25.1969,-108.0687,Angostura,small_airport
MX-0516,26.8775,-99.8906,Vallecillo,small_airport
MX-0517,25.9108,-108.9184,El Fuerte,small_airport
MX-0518,24.9443,-107.7517,Navolato,small_airport
MX-0519,23.6629,-97.9500,Soto La Marina,small_airport
MX-0520,29.0181,-102.0144,Ciudad Acuña,small_airport
MX-0522,22.1020,-97.9759,Tampico Alto,small_airport
MX-0523,23.7623,-99.1381,Ciudad Victoria,heliport
MX-0524,23.7632,-98.7459,Güémez,small_airport
MX-0525,27.5389,-108.6814,Chinipas,small_airport
MX-0526,17.5778,-93.0630,Pichucalco,small_airport
MX-0527,28.1933,-101.5551,San Juan de Sabinas,small_airport
MX-0528,21.8186,-104.5216,El Nayar,small_airport
MX-0529,21.6794,-104.5319,El Nayar,small_airport
MX-0530,28.4098,-102.6144,Ocampo,small_airport
MX-0531,19.3580,-99.2741,Cuajimalpa,heliport
MX-0532,19.3575,-99.2751,Cuajimalpa,heliport
MX-0533,32.2768,-114.9657,San Luis Río Colorado,small_airport
MX-0534,25.7115,-108.3065,Guasave,small_airport
MX-0535,24.9392,-107.8642,Navolato,small_airport
MX-0536,21.1896,-105.1496,Compostela,small_airport
MX-0537,24.8220,-107.5802,Navolato,small_airport
MX-0538,27.7733,-106.0152,Satevo,small_airport
MX-0539,24.6083,-107.4498,Culiacan,small_airport
MX-0540,24.7146,-107.4159,Culiacan,small_airport
MX-0541,25.8406,-107.3226,Badiraguato,small_airport
MX-0542,25.5278,-107.2967,Badiraguato,small_airport
MX-0543,24.7199,-107.5400,Navolato,small_airport
MX-0544,15.2863,-92.7499,Escuintla,small_airport
MX-0545,26.0433,-104.8700,Villa Hidalgo,small_airport
MX-0547,25.6646,-107.4997,Culiacán,small_airport
MX-0548,28.2312,-102.5681,Ocampo,small_airport
MX-0549,27.3129,-109.8816,Cajeme,small_airport
MX-0550,27.4767,-109.9797,Cajeme,small_airport
MX-0551,18.8501,-98.4468,Atlixco,small_airport
MX-0552,22.3493,-104.9491,El Nayar,small_airport
MX-0553,27.5211,-100.8005,Juárez,small_airport
MX-0554,29.6392,-101.7592,Ciudad Acuña,small_airport
MX-0555,24.8723,-107.4876,El Limón de los Ramos,small_airport
MX-0556,25.4067,-108.0722,Salvador Alvarado,small_airport
MX-0557,27.2052,-100.6002,Lampazos de Naranjo,small_airport
MX-0558,29.0978,-101.1894,Jimenez,small_airport
MX-0559,25.1453,-99.8447,Montemorelos,small_airport
MX-0560,28.2164,-101.8766,Melchor Muzquiz,small_airport
MX-0561,28.7981,-107.0475,Cuauhtémoc,small_airport
MX-0562,29.2242,-101.2436,Ciudad Acuña,small_airport
MX-0563,28.8383,-101.9967,Melchor Muzquiz,small_airport
MX-0564,26.2637,-109.0489,Ahome,small_airport
MX-0565,28.7644,-101.9350,Melchor Muzquiz,small_airport
MX-0566,21.9813,-97.7162,Tampico El Alto,small_airport
MX-0567,27.0283,-100.3833,Lampazos de Naranjo,small_airport
MX-0568,19.3523,-99.1872,Alvaro Obregon,heliport
MX-0569,26.9673,-105.4262,Allende,small_airport
MX-0570,24.7571,-107.6521,General Ángel Flores,small_airport
MX-0571,19.4384,-99.1597,Cuauhtémoc,heliport
MX-0572,19.3761,-99.2559,Alvaro Obregon,heliport
MX-0573,24.7305,-106.6057,Tamazula,small_airport
MX-0574,23.9410,-106.4374,San Ignacio,small_airport
MX-0575,23.0420,-98.1078,Aldama,small_airport
MX-0576,24.6674,-107.4014,Culiacan,small_airport
MX-0577,28.7389,-106.9283,Cuauhtémoc,small_airport
MX-0578,25.9479,-107.3684,Badiraguato,small_airport
MX-0579,26.3261,-107.9106,Morelos,small_airport
MX-0580,27.9561,-102.0666,San Buenaventura,small_airport
MX-0581,26.5714,-107.9339,Morelos,small_airport
MX-0582,19.3646,-99.2597,Cuajimalpa,heliport
MX-0583,25.5576,-107.3663,Badiraguato,small_airport
MX-0584,26.0838,-99.5992,Cerralvo,small_airport
MX-0585,25.7772,-108.8506,Guasave,small_airport
MX-0586,20.3128,-101.9961,La Piedad,small_airport
MX-0587,19.4275,-99.1893,Miguel Hidalgo,heliport
MX-0590,21.1569,-97.7564,Cerro Azul,small_airport
MX-0591,19.5333,-105.0753,Chamela,small_airport
MX-0592,18.2092,-96.0914,Cosamaloapan,small_airport
MX-0593,26.8945,-111.9558,Mulegé,small_airport
MX-0595,25.2236,-111.7595,Comondú,small_airport
MX-0596,31.3110,-113.5523,Puerto Peñasco,seaplane_base
MX-0597,19.4304,-99.1622,Cuahutemoc,heliport
MX-0598,25.3390,-105.7393,Santa Catarina de Tepehuanes,small_airport
MX-0599,25.0853,-105.4347,Santiago Papasquiaro,small_airport
MX-0600,25.1982,-104.5772,Rodeo,small_airport
MX-0601,25.8281,-103.5430,Bermejillo,heliport
MX-0602,16.3834,-96.5916,Monjas,heliport
MX-0603,19.4216,-99.7508,Toluca de Lerdo,heliport
MX-0604,24.9009,-106.3851,Santiago Papasquiaro,small_airport
MX-0605,25.0658,-106.3280,Santiago Papasquiaro,small_airport
MX-0606,24.8404,-106.3942,Santiago Papasquiaro,small_airport
MX-0607,24.8337,-106.5481,Santiago Papasquiaro,small_airport
MX-0608,24.8279,-106.5100,Santiago Papasquiaro,small_airport
MX-0609,24.9545,-106.4195,Santiago Papasquiaro,small_airport
MX-0610,24.8946,-106.1193,Santiago Papasquiaro,small_airport
MX-0611,24.7986,-106.4677,Santiago Papasquiaro,small_airport
MX-0612,24.7971,-106.3592,Santiago Papasquiaro,small_airport
MX-0613,24.8416,-106.4426,Santiago Papasquiaro,small_airport
MX-0614,27.3824,-108.4082,Chinipas de Almada,small_airport
MX-0615,24.9524,-99.6170,Linares,small_airport
MX-0616,19.0274,-98.2299,San Andres Cholula,heliport
MX-0617,20.6112,-103.8191,San Martín de Hidalgo,small_airport
MX-0618,20.6533,-103.3894,Zapopan,heliport
MX-0619,20.5776,-100.3470,Queretaro,heliport
MX-0620,20.6250,-100.3680,Queretaro,heliport
MX-0621,20.6236,-100.1707,El Marquez,heliport
MX-0622,25.6841,-100.3559,Monterrey,heliport
MX-0623,24.7218,-107.7850,Navolato,small_airport
MX-0624,28.8072,-108.9290,Arivechi,small_airport
MX-0625,25.6744,-100.3534,Monterrey,heliport
MX-0626,24.6504,-107.5594,Licenciado Benito Juárez,small_airport
MX-0627,19.3574,-99.1977,Alvaro Obregon,heliport
MX-0628,19.2724,-99.2077,Tlalpan,heliport
MX-0629,26.8773,-100.1122,Lampazos de Naranjo,small_airport
MX-0630,25.6474,-100.3538,Monterrey,heliport
MX-0631,25.6468,-100.3538,Monterrey,heliport
MX-0632,16.7329,-97.4909,Zapotitlan del Rio,small_airport
MX-0633,16.5378,-97.4799,Santa Cruz Zenzontepec,small_airport
MX-0634,16.6437,-97.4920,Santiago Amoltepec,small_airport
MX-0635,16.6691,-97.4685,Santiago Amoltepec,small_airport
MX-0636,23.9282,-104.5804,Durango,small_airport
MX-0637,23.6911,-98.3714,Soto La Marina,small_airport
MX-0638,24.7406,-106.1669,Otáez,small_airport
MX-0639,20.6809,-103.3990,Guadalajara,heliport
MX-0640,19.4289,-99.1788,Miguel Hidalgo,heliport
MX-0641,25.7927,-104.3304,San Pedro del Gallo,small_airport
MX-0642,27.5720,-100.2978,Anahuac,small_airport
MX-0643,25.6648,-108.5132,Guasave,small_airport
MX-0644,25.7621,-107.0575,Guadalupe y Calvo,small_airport
MX-0645,28.6298,-106.1249,Chihuahua,heliport
MX-0646,19.4004,-99.2727,Huixquilucan,heliport
MX-0647,30.4895,-115.9778,San Quintín,small_airport
MX-0648,19.0594,-98.2203,Puebla,heliport
MX-0649,16.8320,-99.8645,Acapulco,heliport
MX-0650,26.1850,-107.2798,Guadalupe y Calvo,small_airport
MX-0651,19.3644,-99.2609,Cuajimalpa,heliport
MX-0652,32.5179,-117.0083,Tijuana,heliport
MX-0653,19.4278,-99.1686,Cuauhtémoc,heliport
MX-0654,20.6726,-103.4092,Zapopan,heliport
MX-0655,19.3578,-99.2744,Cuajimalpa,heliport
MX-0656,19.4336,-99.1441,Cuauhtémoc,heliport
MX-0657,19.0434,-98.2339,Puebla,heliport
MX-0659,19.4028,-99.2769,Huixquilucan,heliport
MX-0660,19.8219,-97.3769,Teziutlán,heliport
MX-0661,18.9846,-98.2420,Puebla,heliport
MX-0662,19.3592,-99.2791,Cuajimalpa,heliport
MX-0663,16.2976,-94.1645,San Pedro Tapanatepec,small_airport
MX-0664,28.3961,-106.2079,Chihuahua,small_airport
MX-0665,19.4273,-99.1654,Cuauhtémoc,heliport
MX-0666,16.8097,-99.8397,Acapulco,heliport
MX-0667,25.6753,-107.6462,Mocorito,small_airport
MX-0668,25.2764,-107.1802,Badiraguato,small_airport
MX-0669,19.0865,-98.1987,Puebla,heliport
MX-0670,18.3111,-99.9301,Teloloapan,heliport
MX-0671,16.9308,-99.8206,Acapulco,heliport
MX-0672,20.5573,-100.4845,Corregidora,heliport
MX-0673,24.8133,-107.2790,Culiacan,small_airport
MX-0674,24.9484,-107.4693,Culiacan,small_airport
MX-0675,25.4854,-108.2479,Guasave,small_airport
MX-0676,30.1327,-106.4086,Villa Ahumada,small_airport
MX-0677,19.3372,-99.5905,San Mateo Otzacatipan,heliport
MX-0678,25.4035,-108.1212,Angostura,small_airport
MX-0679,20.5435,-86.8678,Cozumel,seaplane_base
MX-0680,28.7754,-107.0875,Cuauhtémoc,small_airport
MX-0681,27.5241,-105.3493,San Francisco de Conchos,small_airport
MX-0682,19.4266,-99.1718,Cuahutemoc,heliport
MX-0683,19.5123,-96.9451,Xalapa,heliport
MX-0684,24.7674,-107.2325,Culiacan,small_airport
MX-0685,18.5018,-93.5206,Villahermosa,heliport
MX-0686,18.6952,-93.3329,Villahermosa,heliport
MX-0687,19.7294,-103.9779,Tuxcacuesco,small_airport
MX-0688,24.7625,-107.2146,Culiacan,small_airport
MX-0689,19.4549,-99.2177,Naucalpan,heliport
MX-0690,19.4562,-99.2187,Naucalpan,heliport
MX-0691,16.2677,-92.0816,Comitán,small_airport
MX-0692,24.8872,-107.6462,Culiacan,small_airport
MX-0693,16.8557,-99.8975,Acapulco,heliport
MX-0694,17.9901,-92.9639,Villahermosa,heliport
MX-0695,30.6533,-108.7904,Janos,small_airport
MX-0696,30.5474,-106.1640,Villa Ahumada,small_airport
MX-0697,30.8648,-108.7518,Janos,small_airport
MX-0698,28.7278,-105.9884,Chihuahua,small_airport
MX-0699,19.3797,-99.1215,Iztapalapa,heliport
MX-0700,19.0997,-90.3352,Champoton,small_airport
MX-0701,18.7038,-99.4886,Pilcaya,heliport
MX-0702,19.6758,-101.2050,Morelia,heliport
MX-0703,19.2068,-90.3014,Champoton,small_airport
MX-0704,19.4039,-99.1710,Cuauhtémoc,heliport
MX-0705,19.3437,-99.2021,Itam Naval Militar,heliport
MX-0706,28.7250,-108.8869,Sahuaripa,small_airport
MX-0707,19.3106,-99.2196,Tlalpan,heliport
MX-0708,19.3668,-99.2622,Alvaro Obregon,heliport
MX-0709,26.4452,-107.4401,Guadalupe y Calvo,small_airport
MX-0710,26.4562,-107.3774,Guadalupe y Calvo,small_airport
MX-0711,19.2798,-99.6078,Toluca,heliport
MX-0712,19.4249,-99.2032,Miguel Hidalgo,heliport
MX-0713,28.9395,-104.6446,Ojinaga,small_airport
MX-0714,19.0278,-98.2358,San Andres Cholula,heliport
MX-0715,19.3384,-99.1822,Coyoacan,heliport
MX-0716,18.9155,-99.4950,Malinalco,heliport
MX-0717,23.1733,-98.1135,Aldama,small_airport
MX-0718,22.6924,-98.2277,Aldama,small_airport
MX-0719,19.3037,-99.2013,Tlalpan,heliport
MX-0720,19.3586,-99.2786,Cuajimalpa,heliport
MX-0721,26.7848,-99.3071,Guerrero,small_airport
MX-0722,20.6173,-100.4072,Querétaro,heliport
MX-0723,19.3630,-99.2815,Cuajimalpa,heliport
MX-0724,28.5087,-100.7039,Piedras Negras,heliport
MX-0725,25.3544,-108.2187,Angostura,small_airport
MX-0726,22.7490,-98.4116,González,small_airport
MX-0727,24.7290,-107.6806,Navolato,small_airport
MX-0728,18.8971,-96.9427,Cordoba,heliport
MX-0729,25.0572,-97.7424,San Fernando,small_airport
MX-0730,19.7025,-98.8118,San Matín de Las Pirámides,small_airport
MX-0731,18.7934,-103.7861,Tecomán,small_airport
MX-0732,20.1378,-98.7292,Pachuca,heliport
MX-0733,28.0899,-110.5342,Guaymas,small_airport
MX-0734,24.9215,-107.2564,Culiacán,small_airport
MX-0735,19.5435,-99.2750,Atizapán de Zaragoza,heliport
MX-0736,32.6093,-115.4774,Mexicali,heliport
MX-0737,30.2063,-108.9507,Huachinera,small_airport
